County,Date,Cases,Deaths,New,New14,Incidence14
Northampton,2020-07-25,3669,289,14,12.571428571428571,4.1
Northampton,2020-07-26,3693,289,24,12.857142857142858,4.2
Northampton,2020-07-27,3710,289,17,13.571428571428571,4.5
Northampton,2020-07-28,3724,289,14,14.571428571428571,4.8
Northampton,2020-07-29,3746,289,22,15.5,5.1
Northampton,2020-07-30,3770,289,24,15.857142857142858,5.2
Northampton,2020-07-31,3780,289,10,15.142857142857142,5
Northampton,2020-08-01,3793,290,13,15.357142857142858,5
Northampton,2020-08-02,3809,290,16,14.928571428571429,4.9
Northampton,2020-08-03,3826,290,17,15.5,5.1
Northampton,2020-08-04,3830,290,4,15.357142857142858,5
Northampton,2020-08-05,3845,290,15,15.857142857142858,5.2
Northampton,2020-08-06,3859,291,14,15.928571428571429,5.2
Northampton,2020-08-07,3869,292,10,15.285714285714286,5
Northampton,2020-08-08,3879,292,10,15,4.9
Northampton,2020-08-09,3886,292,7,13.785714285714286,4.5
Northampton,2020-08-10,3896,292,10,13.285714285714286,4.4
Northampton,2020-08-11,3899,292,3,12.5,4.1
Northampton,2020-08-12,3913,292,14,11.928571428571429,3.9
Northampton,2020-08-13,3926,293,13,11.142857142857142,3.7
Northampton,2020-08-14,3952,294,26,12.285714285714286,4
Northampton,2020-08-15,3960,295,8,11.928571428571429,3.9
Northampton,2020-08-16,3973,295,13,11.714285714285714,3.8
Northampton,2020-08-17,3979,295,6,10.928571428571429,3.6
Northampton,2020-08-18,3985,295,6,11.071428571428571,3.6
Northampton,2020-08-19,3987,296,2,10.142857142857142,3.3
Northampton,2020-08-20,3996,296,9,9.785714285714286,3.2
Northampton,2020-08-21,4008,296,12,9.928571428571429,3.3
Northampton,2020-08-22,4018,296,10,9.928571428571429,3.3
Northampton,2020-08-23,4019,296,1,9.5,3.1
Northampton,2020-08-24,4027,296,8,9.357142857142858,3.1
Northampton,2020-08-25,4036,296,9,9.785714285714286,3.2
Northampton,2020-08-26,4040,297,4,9.071428571428571,3
Northampton,2020-08-27,4046,298,6,8.571428571428571,2.8
Northampton,2020-08-28,4056,299,10,7.428571428571429,2.4
Northampton,2020-08-29,4066,300,10,7.571428571428571,2.5
Northampton,2020-08-30,4087,300,21,8.142857142857142,2.7
Northampton,2020-08-31,4091,300,4,8,2.6
Northampton,2020-09-01,4093,300,2,7.714285714285714,2.5
Northampton,2020-09-02,4096,301,3,7.785714285714286,2.6
Northampton,2020-09-03,4104,301,8,7.714285714285714,2.5
Northampton,2020-09-04,4109,301,5,7.214285714285714,2.4
Northampton,2020-09-05,4124,301,15,7.571428571428571,2.5
Northampton,2020-09-06,4133,301,9,8.142857142857142,2.7
Northampton,2020-09-07,4138,301,5,7.928571428571429,2.6
Northampton,2020-09-08,4154,301,16,8.428571428571429,2.8
Northampton,2020-09-09,4157,302,3,8.357142857142858,2.7
Northampton,2020-09-10,4166,302,9,8.571428571428571,2.8
Northampton,2020-09-11,4175,302,9,8.5,2.8
Northampton,2020-09-12,4192,302,17,9,3
Northampton,2020-09-13,4203,302,11,8.285714285714286,2.7
Northampton,2020-09-14,4220,302,17,9.214285714285714,3
Northampton,2020-09-15,4238,304,18,10.357142857142858,3.4
Northampton,2020-09-16,4259,304,21,11.642857142857142,3.8
Northampton,2020-09-17,4284,304,25,12.857142857142858,4.2
Northampton,2020-09-18,4313,304,29,14.571428571428571,4.8
Northampton,2020-09-19,4333,304,20,14.928571428571429,4.9
Northampton,2020-09-20,4349,304,16,15.428571428571429,5.1
Northampton,2020-09-21,4373,304,24,16.785714285714285,5.5
Northampton,2020-09-22,4378,305,5,16,5.2
Northampton,2020-09-23,4391,305,13,16.714285714285715,5.5
Northampton,2020-09-24,4408,305,17,17.285714285714285,5.7
Northampton,2020-09-25,4428,305,20,18.071428571428573,5.9
Northampton,2020-09-26,4439,305,11,17.642857142857142,5.8
Northampton,2020-09-27,4458,305,19,18.214285714285715,6
Northampton,2020-09-28,4473,305,15,18.071428571428573,5.9
Northampton,2020-09-29,4489,305,16,17.928571428571427,5.9
Northampton,2020-09-30,4497,305,8,17,5.6
Northampton,2020-10-01,4509,305,12,16.071428571428573,5.3
Northampton,2020-10-02,4523,305,14,15,4.9
Northampton,2020-10-03,4541,305,18,14.857142857142858,4.9
Northampton,2020-10-04,4572,305,31,15.928571428571429,5.2
Northampton,2020-10-05,4597,305,25,16,5.2
Northampton,2020-10-06,4606,305,9,16.285714285714285,5.3
Northampton,2020-10-07,4632,305,26,17.214285714285715,5.6
Northampton,2020-10-08,4682,306,50,19.571428571428573,6.4
Northampton,2020-10-09,4701,307,19,19.5,6.4
Northampton,2020-10-10,4725,307,24,20.428571428571427,6.7
Northampton,2020-10-11,4811,308,86,25.214285714285715,8.3
Northampton,2020-10-12,4842,309,31,26.357142857142858,8.6
Northampton,2020-10-13,4851,309,9,25.857142857142858,8.5
Northampton,2020-10-14,4873,309,22,26.857142857142858,8.8
Northampton,2020-10-15,4900,309,27,27.928571428571427,9.2
Northampton,2020-10-16,4919,309,19,28.285714285714285,9.3
Northampton,2020-10-17,4960,309,41,29.928571428571427,9.8
Northampton,2020-10-18,5007,309,47,31.071428571428573,10.2
Northampton,2020-10-19,5032,309,25,31.071428571428573,10.2
Northampton,2020-10-20,5049,309,17,31.642857142857142,10.4
Northampton,2020-10-21,5074,309,25,31.571428571428573,10.4
Northampton,2020-10-22,5096,309,22,29.571428571428573,9.7
Northampton,2020-10-23,5141,310,45,31.428571428571427,10.3
Northampton,2020-10-24,5167,311,26,31.571428571428573,10.4
Northampton,2020-10-25,5220,311,53,29.214285714285715,9.6
Northampton,2020-10-26,5251,311,31,29.214285714285715,9.6
Northampton,2020-10-27,5287,311,36,31.142857142857142,10.2
Northampton,2020-10-28,5323,311,36,32.142857142857146,10.5
Northampton,2020-10-29,5375,311,52,33.92857142857143,11.1
Northampton,2020-10-30,5423,312,48,36,11.8
Northampton,2020-10-31,5462,313,39,35.857142857142854,11.8
Northampton,2020-11-01,5551,315,89,38.857142857142854,12.7
Northampton,2020-11-02,5604,315,53,40.857142857142854,13.4
Northampton,2020-11-03,5646,315,42,42.642857142857146,14
Northampton,2020-11-04,5693,315,47,44.214285714285715,14.5
Northampton,2020-11-05,5741,315,48,46.07142857142857,15.1
Northampton,2020-11-06,5812,316,71,47.92857142857143,15.7
Northampton,2020-11-07,5908,317,96,52.92857142857143,17.4
Northampton,2020-11-08,5993,319,85,55.214285714285715,18.1
Northampton,2020-11-09,6045,319,52,56.714285714285715,18.6
Northampton,2020-11-10,6121,319,76,59.57142857142857,19.5
Northampton,2020-11-11,6211,319,90,63.42857142857143,20.8
Northampton,2020-11-12,6320,319,109,67.5,22.1
Northampton,2020-11-13,6452,322,132,73.5,24.1
Northampton,2020-11-14,6597,322,145,81.07142857142857,26.6
Northampton,2020-11-15,6711,322,114,82.85714285714286,27.2
Northampton,2020-11-16,6833,322,122,87.78571428571429,28.8
Northampton,2020-11-17,6920,323,87,91,29.9
Northampton,2020-11-18,7005,323,85,93.71428571428571,30.7
Northampton,2020-11-19,7149,324,144,100.57142857142857,33
Northampton,2020-11-20,7319,324,170,107.64285714285714,35.3
Northampton,2020-11-21,7482,326,163,112.42857142857143,36.9
Northampton,2020-11-22,7675,327,193,120.14285714285714,39.4
Northampton,2020-11-23,7845,327,170,128.57142857142858,42.2
Northampton,2020-11-24,8029,328,184,136.28571428571428,44.7
Northampton,2020-11-25,8154,330,125,138.78571428571428,45.5
Northampton,2020-11-26,8315,330,161,142.5,46.8
Northampton,2020-11-27,8480,331,165,144.85714285714286,47.5
Northampton,2020-11-28,8711,331,231,151,49.5
Northampton,2020-11-29,8911,332,200,157.14285714285714,51.6
Northampton,2020-11-30,9002,333,91,154.92857142857142,50.8
Northampton,2020-12-01,9103,333,101,155.92857142857142,51.2
Northampton,2020-12-02,9198,336,95,156.64285714285714,51.4
Northampton,2020-12-03,9443,337,245,163.85714285714286,53.8
Northampton,2020-12-04,9649,340,206,166.42857142857142,54.6
Northampton,2020-12-05,10048,343,399,183.28571428571428,60.1
Northampton,2020-12-06,10361,344,313,191.85714285714286,62.9
Northampton,2020-12-07,10545,345,184,192.85714285714286,63.3
Northampton,2020-12-08,10801,346,256,198,65
Northampton,2020-12-09,11045,348,244,206.5,67.7
Northampton,2020-12-10,11270,348,225,211.07142857142858,69.2
Northampton,2020-12-11,11660,352,390,227.14285714285714,74.5
Northampton,2020-12-12,11924,357,264,229.5,75.3
Northampton,2020-12-13,12166,360,242,232.5,76.3
Northampton,2020-12-14,12460,361,294,247,81
Northampton,2020-12-15,12693,360,233,256.42857142857144,84.1
Northampton,2020-12-16,12839,363,146,260.07142857142856,85.3
Northampton,2020-12-17,13268,370,429,273.2142857142857,89.6
Northampton,2020-12-18,13476,372,208,273.35714285714283,89.7
Northampton,2020-12-19,13661,375,185,258.07142857142856,84.7
Northampton,2020-12-20,13930,381,269,254.92857142857142,83.6
Northampton,2020-12-21,14125,384,195,255.71428571428572,83.9
Northampton,2020-12-22,14444,384,319,260.2142857142857,85.4
Northampton,2020-12-23,14662,391,218,258.35714285714283,84.8
Northampton,2020-12-24,14931,395,269,261.5,85.8
Northampton,2020-12-25,15238,403,307,255.57142857142858,83.8
Northampton,2020-12-26,15477,405,239,253.78571428571428,83.3
Northampton,2020-12-27,15672,406,195,250.42857142857142,82.2
Northampton,2020-12-28,15769,410,97,236.35714285714286,77.5
Northampton,2020-12-29,15886,411,117,228.07142857142858,74.8
Northampton,2020-12-30,16077,416,191,231.28571428571428,75.9
Northampton,2020-12-31,16393,427,316,223.21428571428572,73.2
Northampton,2021-01-01,16696,431,303,230,75.5
Northampton,2021-01-02,16957,436,261,235.42857142857142,77.2
Northampton,2021-01-03,17283,438,326,239.5,78.6
Northampton,2021-01-04,17369,438,86,231.71428571428572,76
Northampton,2021-01-05,17465,439,96,215.78571428571428,70.8
Northampton,2021-01-06,17763,450,298,221.5,72.7
Northampton,2021-01-07,18052,460,289,222.92857142857142,73.1
Northampton,2021-01-08,18377,469,325,224.21428571428572,73.6
Northampton,2021-01-09,18722,473,345,231.78571428571428,76
Northampton,2021-01-10,19009,480,287,238.35714285714286,78.2
Northampton,2021-01-11,19213,481,204,246,80.7
Northampton,2021-01-12,19352,481,139,247.57142857142858,81.2
Northampton,2021-01-13,19540,485,188,247.35714285714286,81.2
Northampton,2021-01-14,19797,493,257,243.14285714285714,79.8
Northampton,2021-01-15,19993,499,196,235.5,77.3
Northampton,2021-01-16,20232,503,239,233.92857142857142,76.7
Northampton,2021-01-17,20459,506,227,226.85714285714286,74.4
Northampton,2021-01-18,20640,510,181,233.64285714285714,76.7
Northampton,2021-01-19,20749,511,109,234.57142857142858,77
Northampton,2021-01-20,20969,511,220,229,75.1
Northampton,2021-01-21,21174,527,205,223,73.2
Northampton,2021-01-22,21362,535,188,213.21428571428572,70
Northampton,2021-01-23,21572,542,210,203.57142857142858,66.8
Northampton,2021-01-24,21821,544,249,200.85714285714286,65.9
Northampton,2021-01-25,21958,544,137,196.07142857142858,64.3
Northampton,2021-01-26,22048,546,90,192.57142857142858,63.2
Northampton,2021-01-27,22305,549,257,197.5,64.8
Northampton,2021-01-28,22519,552,214,194.42857142857142,63.8
Northampton,2021-01-29,22731,561,212,195.57142857142858,64.2
Northampton,2021-01-30,23162,564,431,209.28571428571428,68.7
Northampton,2021-01-31,23344,567,182,206.07142857142858,67.6
Northampton,2021-02-01,23475,569,131,202.5,66.4
Northampton,2021-02-02,23618,571,143,204.92857142857142,67.2
Northampton,2021-02-03,23743,573,125,198.14285714285714,65
Northampton,2021-02-04,23827,574,84,189.5,62.2
Northampton,2021-02-05,23899,576,72,181.21428571428572,59.5
Northampton,2021-02-06,24023,582,124,175.07142857142858,57.4
Northampton,2021-02-07,24180,588,157,168.5,55.3
Northampton,2021-02-08,24364,590,184,171.85714285714286,56.4
Northampton,2021-02-09,24418,589,54,169.28571428571428,55.5
Northampton,2021-02-10,24639,599,221,166.71428571428572,54.7
Northampton,2021-02-11,24747,602,108,159.14285714285714,52.2
Northampton,2021-02-12,24953,605,206,158.71428571428572,52.1
Northampton,2021-02-13,25113,609,160,139.35714285714286,45.7
Northampton,2021-02-14,25297,611,184,139.5,45.8
Northampton,2021-02-15,25416,611,119,138.64285714285714,45.5
Northampton,2021-02-16,25458,611,42,131.42857142857142,43.1
Northampton,2021-02-17,25577,611,119,131,43
Northampton,2021-02-18,25714,618,137,134.78571428571428,44.2
Northampton,2021-02-19,25874,623,160,141.07142857142858,46.3
Northampton,2021-02-20,25982,626,108,139.92857142857142,45.9
Northampton,2021-02-21,26108,631,126,137.71428571428572,45.2
Northampton,2021-02-22,26169,631,61,128.92857142857142,42.3
Northampton,2021-02-23,26231,631,62,129.5,42.5
Northampton,2021-02-24,26372,632,141,123.78571428571429,40.6
Northampton,2021-02-25,26476,634,104,123.5,40.5
Northampton,2021-02-26,26573,639,97,115.71428571428571,38
Northampton,2021-02-27,26706,643,133,113.78571428571429,37.3
Northampton,2021-02-28,26789,643,83,106.57142857142857,35
Northampton,2021-03-01,26844,644,55,102,33.5
Northampton,2021-03-02,26889,644,45,102.21428571428571,33.5
Northampton,2021-03-03,27004,648,115,101.92857142857143,33.4
Northampton,2021-03-04,27136,649,132,101.57142857142857,33.3
Northampton,2021-03-05,27252,650,116,98.42857142857143,32.3
Northampton,2021-03-06,27322,651,70,95.71428571428571,31.4
Northampton,2021-03-07,27430,651,108,94.42857142857143,31
Northampton,2021-03-08,27486,652,56,94.07142857142857,30.9
Northampton,2021-03-09,27521,653,35,92.14285714285714,30.2
Northampton,2021-03-10,27606,654,85,88.14285714285714,28.9
Northampton,2021-03-11,27693,656,87,86.92857142857143,28.5
Northampton,2021-03-12,27812,656,119,88.5,29
Northampton,2021-03-13,27940,656,128,88.14285714285714,28.9
Northampton,2021-03-14,28053,656,113,90.28571428571429,29.6
Northampton,2021-03-15,28127,656,74,91.64285714285714,30.1
Northampton,2021-03-16,28183,661,56,92.42857142857143,30.3
Northampton,2021-03-17,28311,664,128,93.35714285714286,30.6
Northampton,2021-03-18,28421,665,110,91.78571428571429,30.1
Northampton,2021-03-19,28544,666,123,92.28571428571429,30.3
Northampton,2021-03-20,28702,668,158,98.57142857142857,32.3
Northampton,2021-03-21,28891,668,189,104.35714285714286,34.2
Northampton,2021-03-22,28977,669,86,106.5,34.9
Northampton,2021-03-23,29028,669,51,107.64285714285714,35.3
Northampton,2021-03-24,29213,671,185,114.78571428571429,37.7
Northampton,2021-03-25,29409,673,196,122.57142857142857,40.2
Northampton,2021-03-26,29633,673,224,130.07142857142858,42.7
Northampton,2021-03-27,29819,673,186,134.21428571428572,44
Northampton,2021-03-28,29970,674,151,136.92857142857142,44.9
Northampton,2021-03-29,30064,675,94,138.35714285714286,45.4
Northampton,2021-03-30,30164,676,100,141.5,46.4
Northampton,2021-03-31,30399,677,235,149.14285714285714,48.9
Northampton,2021-04-01,30557,678,158,152.57142857142858,50.1
Northampton,2021-04-02,30696,678,139,153.71428571428572,50.4
Northampton,2021-04-03,30869,679,173,154.78571428571428,50.8
Northampton,2021-04-04,31109,681,240,158.42857142857142,52
Northampton,2021-04-05,31215,681,106,159.85714285714286,52.4
Northampton,2021-04-06,31315,681,100,163.35714285714286,53.6
Northampton,2021-04-07,31490,681,175,162.64285714285714,53.4
Northampton,2021-04-08,31653,681,163,160.28571428571428,52.6
Northampton,2021-04-09,31826,683,173,156.64285714285714,51.4
Northampton,2021-04-10,32021,684,195,157.28571428571428,51.6
Northampton,2021-04-11,32169,685,148,157.07142857142858,51.5
Northampton,2021-04-12,32241,685,72,155.5,51
Northampton,2021-04-13,32313,685,72,153.5,50.4
Northampton,2021-04-14,32578,685,265,155.64285714285714,51.1
Northampton,2021-04-15,32722,685,144,154.64285714285714,50.7
Northampton,2021-04-16,32877,685,155,155.78571428571428,51.1
Northampton,2021-04-17,33083,685,206,158.14285714285714,51.9
Northampton,2021-04-18,33244,687,161,152.5,50
Northampton,2021-04-19,33305,687,61,149.28571428571428,49
Northampton,2021-04-20,33366,687,61,146.5,48.1
Northampton,2021-04-21,33536,689,170,146.14285714285714,47.9
Northampton,2021-04-22,33650,689,114,142.64285714285714,46.8
Northampton,2021-04-23,33780,690,130,139.57142857142858,45.8
Northampton,2021-04-24,33930,690,150,136.35714285714286,44.7
Northampton,2021-04-25,34066,690,136,135.5,44.5
Northampton,2021-04-26,34157,690,91,136.85714285714286,44.9
Northampton,2021-04-27,34229,690,72,136.85714285714286,44.9
Northampton,2021-04-28,34338,691,109,125.71428571428571,41.2
Northampton,2021-04-29,34407,693,69,120.35714285714286,39.5
Northampton,2021-04-30,34517,693,110,117.14285714285714,38.4
Northampton,2021-05-01,34644,694,127,111.5,36.6
Northampton,2021-05-02,34730,694,86,106.14285714285714,34.8
Northampton,2021-05-03,34800,694,70,106.78571428571429,35
Northampton,2021-05-04,34832,694,32,104.71428571428571,34.4
Northampton,2021-05-05,34922,697,90,99,32.5
Northampton,2021-05-06,34985,699,63,95.35714285714286,31.3
Northampton,2021-05-07,35037,700,52,89.78571428571429,29.5
Northampton,2021-05-08,35139,700,102,86.35714285714286,28.3
Northampton,2021-05-09,35182,700,43,79.71428571428571,26.2
Northampton,2021-05-10,35207,702,25,75,24.6
Northampton,2021-05-11,35229,702,22,71.42857142857143,23.4
Northampton,2021-05-12,35302,703,73,68.85714285714286,22.6
Northampton,2021-05-13,35346,703,44,67.07142857142857,22
Northampton,2021-05-14,35392,703,46,62.5,20.5
Northampton,2021-05-15,35461,703,69,58.357142857142854,19.1
Northampton,2021-05-16,35501,702,40,55.07142857142857,18.1
Northampton,2021-05-17,35526,704,25,51.857142857142854,17
Northampton,2021-05-18,35534,704,8,50.142857142857146,16.5
Northampton,2021-05-19,35570,704,36,46.285714285714285,15.2
Northampton,2021-05-20,35595,706,25,43.57142857142857,14.3
Northampton,2021-05-21,35633,707,38,42.57142857142857,14
Northampton,2021-05-22,35693,708,60,39.57142857142857,13
Northampton,2021-05-23,35727,710,34,38.92857142857143,12.8
Northampton,2021-05-24,35747,711,20,38.57142857142857,12.7
Northampton,2021-05-25,35761,711,14,38,12.5
Northampton,2021-05-26,35794,711,33,35.142857142857146,11.5
Northampton,2021-05-27,35813,711,19,33.357142857142854,10.9
Northampton,2021-05-28,35826,711,13,31,10.2
Northampton,2021-05-29,35846,711,20,27.5,9
Northampton,2021-05-30,35864,711,18,25.928571428571427,8.5
Northampton,2021-05-31,35883,711,19,25.5,8.4
Northampton,2021-06-01,35890,711,7,25.428571428571427,8.3
Northampton,2021-06-02,35894,711,4,23.142857142857142,7.6
Northampton,2021-06-03,35906,712,12,22.214285714285715,7.3
Northampton,2021-06-04,35915,712,9,20.142857142857142,6.6
Northampton,2021-06-05,35929,713,14,16.857142857142858,5.5
Northampton,2021-06-06,35940,713,11,15.214285714285714,5
Northampton,2021-06-07,35947,713,7,14.285714285714286,4.7
Northampton,2021-06-08,35954,713,7,13.785714285714286,4.5
Northampton,2021-06-09,35976,714,22,13,4.3
Northampton,2021-06-10,35983,714,7,12.142857142857142,4
Northampton,2021-06-11,35992,714,9,11.857142857142858,3.9
Northampton,2021-06-12,36006,714,14,11.428571428571429,3.7
Northampton,2021-06-13,36012,715,6,10.571428571428571,3.5
Northampton,2021-06-14,36017,715,5,9.571428571428571,3.1
Northampton,2021-06-15,36021,715,4,9.357142857142858,3.1
Northampton,2021-06-16,36032,715,11,9.857142857142858,3.2
Northampton,2021-06-17,36043,716,11,9.785714285714286,3.2
Northampton,2021-06-18,36049,716,6,9.571428571428571,3.1
Northampton,2021-06-19,36058,716,9,9.214285714285714,3
Northampton,2021-06-20,36067,716,9,9.071428571428571,3
Northampton,2021-06-21,36071,716,4,8.857142857142858,2.9
Northampton,2021-06-22,36079,716,8,8.928571428571429,2.9
Northampton,2021-06-23,36085,716,6,7.785714285714286,2.6
Northampton,2021-06-24,36089,716,4,7.571428571428571,2.5
Northampton,2021-06-25,36101,716,12,7.785714285714286,2.6
Northampton,2021-06-26,36102,716,1,6.857142857142857,2.2
Northampton,2021-06-27,36108,716,6,6.857142857142857,2.2
Northampton,2021-06-28,36108,717,0,6.5,2.1
Northampton,2021-06-29,36112,717,4,6.5,2.1
Northampton,2021-06-30,36118,717,6,6.142857142857143,2
Northampton,2021-07-01,36119,717,1,5.428571428571429,1.8
Northampton,2021-07-02,36123,717,4,5.285714285714286,1.7
Northampton,2021-07-03,36129,717,6,5.071428571428571,1.7
Northampton,2021-07-04,36135,717,6,4.857142857142857,1.6
Northampton,2021-07-05,36142,717,7,5.071428571428571,1.7
Northampton,2021-07-06,36145,717,3,4.714285714285714,1.5
Northampton,2021-07-07,36149,717,4,4.571428571428571,1.5
Northampton,2021-07-08,36154,717,5,4.642857142857143,1.5
Northampton,2021-07-09,36159,717,5,4.142857142857143,1.4
Northampton,2021-07-10,36166,717,7,4.571428571428571,1.5
Northampton,2021-07-11,36172,717,6,4.571428571428571,1.5
Northampton,2021-07-12,36177,717,5,4.928571428571429,1.6
Northampton,2021-07-13,36182,717,5,5,1.6
Northampton,2021-07-14,36190,717,8,5.142857142857143,1.7
Northampton,2021-07-15,36201,718,11,5.857142857142857,1.9
Northampton,2021-07-16,36213,718,12,6.428571428571429,2.1
Northampton,2021-07-17,36228,718,15,7.071428571428571,2.3
Northampton,2021-07-18,36239,718,11,7.428571428571429,2.4
Northampton,2021-07-19,36248,719,9,7.571428571428571,2.5
Northampton,2021-07-20,36257,719,9,8,2.6
Northampton,2021-07-21,36295,719,38,10.428571428571429,3.4
Northampton,2021-07-22,36319,719,24,11.785714285714286,3.9
Northampton,2021-07-23,36337,719,18,12.714285714285714,4.2
Northampton,2021-07-24,36362,719,25,14,4.6
Northampton,2021-07-25,36390,719,28,15.571428571428571,5.1
Northampton,2021-07-26,36412,719,22,16.785714285714285,5.5
Northampton,2021-07-27,36428,719,16,17.571428571428573,5.8
Northampton,2021-07-28,36465,719,37,19.642857142857142,6.4
Northampton,2021-07-29,36486,720,21,20.357142857142858,6.7
Northampton,2021-07-30,36533,720,47,22.857142857142858,7.5
Northampton,2021-07-31,36571,720,38,24.5,8
Northampton,2021-08-01,36627,720,56,27.714285714285715,9.1
Northampton,2021-08-02,36660,720,33,29.428571428571427,9.7
Northampton,2021-08-03,36706,720,46,32.07142857142857,10.5
Northampton,2021-08-04,36785,720,79,35,11.5
Northampton,2021-08-05,36853,720,68,38.142857142857146,12.5
Northampton,2021-08-06,36912,720,59,41.07142857142857,13.5
Northampton,2021-08-07,36979,720,67,44.07142857142857,14.5
Northampton,2021-08-08,37061,720,82,47.92857142857143,15.7
Northampton,2021-08-09,37103,720,42,49.357142857142854,16.2
Northampton,2021-08-10,37149,720,46,51.5,16.9
Northampton,2021-08-11,37215,721,66,53.57142857142857,17.6
Northampton,2021-08-12,37296,722,81,57.857142857142854,19
Northampton,2021-08-13,37380,723,84,60.5,19.8
Northampton,2021-08-14,37468,723,88,64.07142857142857,21
Northampton,2021-08-15,37549,723,81,65.85714285714286,21.6
Northampton,2021-08-16,37614,723,65,68.14285714285714,22.4
Northampton,2021-08-17,37673,723,59,69.07142857142857,22.7
Northampton,2021-08-18,37780,724,107,71.07142857142857,23.3
Northampton,2021-08-19,37858,725,78,71.78571428571429,23.6
Northampton,2021-08-20,37999,727,141,77.64285714285714,25.5
Northampton,2021-08-21,38067,728,68,77.71428571428571,25.5
Northampton,2021-08-22,38128,728,61,76.21428571428571,25
Northampton,2021-08-23,38221,728,93,79.85714285714286,26.2
Northampton,2021-08-24,38271,728,50,80.14285714285714,26.3
Northampton,2021-08-25,38391,729,120,84,27.6
Northampton,2021-08-26,38531,731,140,88.21428571428571,28.9
Northampton,2021-08-27,38598,732,67,87,28.5
Northampton,2021-08-28,38703,732,105,88.21428571428571,28.9
Northampton,2021-08-29,38806,733,103,89.78571428571429,29.5
Northampton,2021-08-30,38864,733,58,89.28571428571429,29.3
Northampton,2021-08-31,38918,733,54,88.92857142857143,29.2
Northampton,2021-09-01,38997,733,79,86.92857142857143,28.5
Northampton,2021-09-02,39116,733,119,89.85714285714286,29.5
Northampton,2021-09-03,39279,735,163,91.42857142857143,30
Northampton,2021-09-04,39411,735,132,96,31.5
Northampton,2021-09-05,39521,735,110,99.5,32.6
Northampton,2021-09-06,39678,735,157,104.07142857142857,34.1
Northampton,2021-09-07,39741,735,63,105,34.4
Northampton,2021-09-08,39780,735,39,99.21428571428571,32.5
Northampton,2021-09-09,39900,737,120,97.78571428571429,32.1
Northampton,2021-09-10,40030,739,130,102.28571428571429,33.6
Northampton,2021-09-11,40246,740,216,110.21428571428571,36.2
Northampton,2021-09-12,40393,741,147,113.35714285714286,37.2
Northampton,2021-09-13,40465,741,72,114.35714285714286,37.5
Northampton,2021-09-14,40540,741,75,115.85714285714286,38
Northampton,2021-09-15,40656,743,116,118.5,38.9
Northampton,2021-09-16,40772,743,116,118.28571428571429,38.8
Northampton,2021-09-17,40926,744,154,117.64285714285714,38.6
Northampton,2021-09-18,41098,744,172,120.5,39.5
Northampton,2021-09-19,41185,745,87,118.85714285714286,39
Northampton,2021-09-20,41290,745,105,115.14285714285714,37.8
Northampton,2021-09-21,41343,745,53,114.42857142857143,37.5
Northampton,2021-09-22,41451,748,108,119.35714285714286,39.2
Northampton,2021-09-23,41568,749,117,119.14285714285714,39.1
Northampton,2021-09-24,41719,749,151,120.64285714285714,39.6
Northampton,2021-09-25,41871,751,152,116.07142857142857,38.1
Northampton,2021-09-26,42014,753,143,115.78571428571429,38
Northampton,2021-09-27,42092,753,78,116.21428571428571,38.1
Northampton,2021-09-28,42161,753,69,115.78571428571429,38
Northampton,2021-09-29,42290,756,129,116.71428571428571,38.3
Northampton,2021-09-30,42389,758,99,115.5,37.9
Northampton,2021-10-01,42517,759,128,113.64285714285714,37.3
Northampton,2021-10-02,42578,761,61,105.71428571428571,34.7
Northampton,2021-10-03,42644,762,66,104.21428571428571,34.2
Northampton,2021-10-04,42790,763,146,107.14285714285714,35.2
Northampton,2021-10-05,42903,763,113,111.42857142857143,36.6
Northampton,2021-10-06,42999,764,96,110.57142857142857,36.3
Northampton,2021-10-07,43058,765,59,106.42857142857143,34.9
Northampton,2021-10-08,43176,766,118,104.07142857142857,34.1
Northampton,2021-10-09,43323,768,147,103.71428571428571,34
Northampton,2021-10-10,43407,768,84,99.5,32.6
Northampton,2021-10-11,43459,768,52,97.64285714285714,32
Northampton,2021-10-12,43515,768,56,96.71428571428571,31.7
Northampton,2021-10-13,43630,774,115,95.71428571428571,31.4
Northampton,2021-10-14,43678,776,48,92.07142857142857,30.2
Northampton,2021-10-15,43814,778,136,92.64285714285714,30.4
Northampton,2021-10-16,43867,778,53,92.07142857142857,30.2
Northampton,2021-10-17,43958,778,91,93.85714285714286,30.8
Northampton,2021-10-18,44037,778,79,89.07142857142857,29.2
Northampton,2021-10-19,44078,779,41,83.92857142857143,27.5
Northampton,2021-10-20,44176,781,98,84.07142857142857,27.6
Northampton,2021-10-21,44236,783,60,84.14285714285714,27.6
Northampton,2021-10-22,44341,783,105,83.21428571428571,27.3
Northampton,2021-10-23,44431,786,90,79.14285714285714,26
Northampton,2021-10-24,44525,790,94,79.85714285714286,26.2
Northampton,2021-10-25,44568,790,43,79.21428571428571,26
Northampton,2021-10-26,44610,790,42,78.21428571428571,25.7
Northampton,2021-10-27,44696,790,86,76.14285714285714,25
Northampton,2021-10-28,44767,793,71,77.78571428571429,25.5
Northampton,2021-10-29,44882,794,115,76.28571428571429,25
Northampton,2021-10-30,44960,794,78,78.07142857142857,25.6
Northampton,2021-10-31,45044,794,84,77.57142857142857,25.4
Northampton,2021-11-01,45094,795,50,75.5,24.8
Northampton,2021-11-02,45148,795,54,76.42857142857143,25.1
