GEOID,NAME,variable,estimate,moe
29087,"Holt County, Missouri",B01003_001,4432,NA
29089,"Howard County, Missouri",B01003_001,10058,NA
29091,"Howell County, Missouri",B01003_001,40104,NA
29093,"Iron County, Missouri",B01003_001,10164,NA
29095,"Jackson County, Missouri",B01003_001,696216,NA
29097,"Jasper County, Missouri",B01003_001,119920,NA
29099,"Jefferson County, Missouri",B01003_001,223951,NA
29101,"Johnson County, Missouri",B01003_001,53682,NA
29103,"Knox County, Missouri",B01003_001,3947,NA
29105,"Laclede County, Missouri",B01003_001,35531,NA
29107,"Lafayette County, Missouri",B01003_001,32597,NA
29109,"Lawrence County, Missouri",B01003_001,38204,NA
29111,"Lewis County, Missouri",B01003_001,9955,NA
29113,"Lincoln County, Missouri",B01003_001,56477,NA
29115,"Linn County, Missouri",B01003_001,12113,NA
29117,"Livingston County, Missouri",B01003_001,15126,NA
29119,"McDonald County, Missouri",B01003_001,22782,NA
29121,"Macon County, Missouri",B01003_001,15199,NA
29123,"Madison County, Missouri",B01003_001,12179,NA
29125,"Maries County, Missouri",B01003_001,8803,NA
29127,"Marion County, Missouri",B01003_001,28608,NA
29129,"Mercer County, Missouri",B01003_001,3644,NA
29131,"Miller County, Missouri",B01003_001,25201,NA
29133,"Mississippi County, Missouri",B01003_001,13574,NA
29135,"Moniteau County, Missouri",B01003_001,16046,NA
29137,"Monroe County, Missouri",B01003_001,8629,NA
29139,"Montgomery County, Missouri",B01003_001,11487,NA
29141,"Morgan County, Missouri",B01003_001,20271,NA
29143,"New Madrid County, Missouri",B01003_001,17560,NA
29145,"Newton County, Missouri",B01003_001,58180,NA
29147,"Nodaway County, Missouri",B01003_001,22359,NA
29149,"Oregon County, Missouri",B01003_001,10647,NA
29151,"Osage County, Missouri",B01003_001,13615,NA
29153,"Ozark County, Missouri",B01003_001,9207,NA
29155,"Pemiscot County, Missouri",B01003_001,16663,NA
29157,"Perry County, Missouri",B01003_001,19191,NA
29159,"Pettis County, Missouri",B01003_001,42355,NA
29161,"Phelps County, Missouri",B01003_001,44630,NA
29163,"Pike County, Missouri",B01003_001,18455,NA
29165,"Platte County, Missouri",B01003_001,100682,NA
29167,"Polk County, Missouri",B01003_001,31748,NA
29169,"Pulaski County, Missouri",B01003_001,52425,NA
29171,"Putnam County, Missouri",B01003_001,4781,NA
29173,"Ralls County, Missouri",B01003_001,10234,NA
29175,"Randolph County, Missouri",B01003_001,24878,NA
29177,"Ray County, Missouri",B01003_001,22875,NA
29179,"Reynolds County, Missouri",B01003_001,6290,NA
29181,"Ripley County, Missouri",B01003_001,13567,NA
29183,"St. Charles County, Missouri",B01003_001,394290,NA
29185,"St. Clair County, Missouri",B01003_001,9370,NA
29186,"Ste. Genevieve County, Missouri",B01003_001,17848,NA
29187,"St. Francois County, Missouri",B01003_001,66643,NA
29189,"St. Louis County, Missouri",B01003_001,996919,NA
29195,"Saline County, Missouri",B01003_001,22976,NA
29197,"Schuyler County, Missouri",B01003_001,4555,NA
29199,"Scotland County, Missouri",B01003_001,4902,NA
29201,"Scott County, Missouri",B01003_001,38633,NA
29203,"Shannon County, Missouri",B01003_001,8217,NA
29205,"Shelby County, Missouri",B01003_001,6013,NA
29207,"Stoddard County, Missouri",B01003_001,29377,NA
29209,"Stone County, Missouri",B01003_001,31615,NA
29211,"Sullivan County, Missouri",B01003_001,6247,NA
29213,"Taney County, Missouri",B01003_001,55114,NA
29215,"Texas County, Missouri",B01003_001,25604,NA
29217,"Vernon County, Missouri",B01003_001,20595,NA
29219,"Warren County, Missouri",B01003_001,34453,NA
29221,"Washington County, Missouri",B01003_001,24860,NA
29223,"Wayne County, Missouri",B01003_001,13195,NA
29225,"Webster County, Missouri",B01003_001,38655,NA
29227,"Worth County, Missouri",B01003_001,2027,NA
29229,"Wright County, Missouri",B01003_001,18203,NA
29510,"St. Louis city, Missouri",B01003_001,308174,NA
30001,"Beaverhead County, Montana",B01003_001,9415,NA
30003,"Big Horn County, Montana",B01003_001,13387,NA
30005,"Blaine County, Montana",B01003_001,6719,NA
30007,"Broadwater County, Montana",B01003_001,5945,NA
30009,"Carbon County, Montana",B01003_001,10597,NA
30011,"Carter County, Montana",B01003_001,1331,111
30013,"Cascade County, Montana",B01003_001,81625,NA
30015,"Chouteau County, Montana",B01003_001,5732,NA
30017,"Custer County, Montana",B01003_001,11729,NA
30019,"Daniels County, Montana",B01003_001,1730,157
30021,"Dawson County, Montana",B01003_001,9017,NA
30023,"Deer Lodge County, Montana",B01003_001,9106,NA
30025,"Fallon County, Montana",B01003_001,2921,139
30027,"Fergus County, Montana",B01003_001,11221,NA
30029,"Flathead County, Montana",B01003_001,99899,NA
30031,"Gallatin County, Montana",B01003_001,108063,NA
30033,"Garfield County, Montana",B01003_001,1036,120
30035,"Glacier County, Montana",B01003_001,13732,NA
30037,"Golden Valley County, Montana",B01003_001,728,86
30039,"Granite County, Montana",B01003_001,3311,NA
30041,"Hill County, Montana",B01003_001,16436,NA
30043,"Jefferson County, Montana",B01003_001,11917,NA
30045,"Judith Basin County, Montana",B01003_001,1954,NA
30047,"Lake County, Montana",B01003_001,30013,NA
30049,"Lewis and Clark County, Montana",B01003_001,67805,NA
30051,"Liberty County, Montana",B01003_001,2351,172
30053,"Lincoln County, Montana",B01003_001,19537,NA
30055,"McCone County, Montana",B01003_001,1790,169
30057,"Madison County, Montana",B01003_001,8302,NA
30059,"Meagher County, Montana",B01003_001,1888,172
30061,"Mineral County, Montana",B01003_001,4251,NA
30063,"Missoula County, Montana",B01003_001,117309,NA
30065,"Musselshell County, Montana",B01003_001,4766,132
30067,"Park County, Montana",B01003_001,16352,NA
30069,"Petroleum County, Montana",B01003_001,453,83
30071,"Phillips County, Montana",B01003_001,4077,NA
30073,"Pondera County, Montana",B01003_001,5994,NA
30075,"Powder River County, Montana",B01003_001,1607,111
30077,"Powell County, Montana",B01003_001,6854,NA
30079,"Prairie County, Montana",B01003_001,1252,166
30081,"Ravalli County, Montana",B01003_001,42512,NA
30083,"Richland County, Montana",B01003_001,11199,NA
30085,"Roosevelt County, Montana",B01003_001,11175,NA
30087,"Rosebud County, Montana",B01003_001,9152,NA
30089,"Sanders County, Montana",B01003_001,11681,NA
30091,"Sheridan County, Montana",B01003_001,3483,157
30093,"Silver Bow County, Montana",B01003_001,34770,NA
30095,"Stillwater County, Montana",B01003_001,9466,NA
30097,"Sweet Grass County, Montana",B01003_001,3670,NA
30099,"Teton County, Montana",B01003_001,6086,NA
30101,"Toole County, Montana",B01003_001,4892,NA
30103,"Treasure County, Montana",B01003_001,668,79
30105,"Valley County, Montana",B01003_001,7471,NA
30107,"Wheatland County, Montana",B01003_001,2142,NA
30109,"Wibaux County, Montana",B01003_001,1122,121
30111,"Yellowstone County, Montana",B01003_001,159008,NA
31001,"Adams County, Nebraska",B01003_001,31587,NA
31003,"Antelope County, Nebraska",B01003_001,6341,NA
31005,"Arthur County, Nebraska",B01003_001,427,69
31007,"Banner County, Nebraska",B01003_001,722,68
31009,"Blaine County, Nebraska",B01003_001,477,58
31011,"Boone County, Nebraska",B01003_001,5279,NA
31013,"Box Butte County, Nebraska",B01003_001,10970,NA
31015,"Boyd County, Nebraska",B01003_001,1937,85
31017,"Brown County, Nebraska",B01003_001,3015,115
31019,"Buffalo County, Nebraska",B01003_001,49209,NA
31021,"Burt County, Nebraska",B01003_001,6510,NA
31023,"Butler County, Nebraska",B01003_001,8029,NA
31025,"Cass County, Nebraska",B01003_001,25888,NA
31027,"Cedar County, Nebraska",B01003_001,8498,NA
31029,"Chase County, Nebraska",B01003_001,3783,211
31031,"Cherry County, Nebraska",B01003_001,5779,NA
31033,"Cheyenne County, Nebraska",B01003_001,9604,NA
31035,"Clay County, Nebraska",B01003_001,6203,NA
31037,"Colfax County, Nebraska",B01003_001,10714,NA
31039,"Cuming County, Nebraska",B01003_001,8952,NA
31041,"Custer County, Nebraska",B01003_001,10826,NA
31043,"Dakota County, Nebraska",B01003_001,20173,NA
31045,"Dawes County, Nebraska",B01003_001,8810,NA
31047,"Dawson County, Nebraska",B01003_001,23733,NA
31049,"Deuel County, Nebraska",B01003_001,1831,139
31051,"Dixon County, Nebraska",B01003_001,5719,NA
31053,"Dodge County, Nebraska",B01003_001,36665,NA
31055,"Douglas County, Nebraska",B01003_001,560617,NA
31057,"Dundy County, Nebraska",B01003_001,1913,211
31059,"Fillmore County, Nebraska",B01003_001,5547,NA
31061,"Franklin County, Nebraska",B01003_001,2987,NA
31063,"Frontier County, Nebraska",B01003_001,2640,64
31065,"Furnas County, Nebraska",B01003_001,4747,NA
31067,"Gage County, Nebraska",B01003_001,21594,NA
31069,"Garden County, Nebraska",B01003_001,1864,158
31071,"Garfield County, Nebraska",B01003_001,2001,99
31073,"Gosper County, Nebraska",B01003_001,2013,NA
31075,"Grant County, Nebraska",B01003_001,722,59
31077,"Greeley County, Nebraska",B01003_001,2382,NA
31079,"Hall County, Nebraska",B01003_001,61265,NA
31081,"Hamilton County, Nebraska",B01003_001,9215,NA
31083,"Harlan County, Nebraska",B01003_001,3415,NA
31085,"Hayes County, Nebraska",B01003_001,893,64
31087,"Hitchcock County, Nebraska",B01003_001,2815,NA
31089,"Holt County, Nebraska",B01003_001,10177,NA
31091,"Hooker County, Nebraska",B01003_001,693,78
31093,"Howard County, Nebraska",B01003_001,6417,NA
31095,"Jefferson County, Nebraska",B01003_001,7144,NA
31097,"Johnson County, Nebraska",B01003_001,5161,NA
31099,"Kearney County, Nebraska",B01003_001,6529,NA
31101,"Keith County, Nebraska",B01003_001,8068,NA
31103,"Keya Paha County, Nebraska",B01003_001,760,115
31105,"Kimball County, Nebraska",B01003_001,3633,NA
31107,"Knox County, Nebraska",B01003_001,8426,NA
31109,"Lancaster County, Nebraska",B01003_001,313158,NA
31111,"Lincoln County, Nebraska",B01003_001,35263,NA
31113,"Logan County, Nebraska",B01003_001,927,77
31115,"Loup County, Nebraska",B01003_001,605,56
31117,"McPherson County, Nebraska",B01003_001,395,55
31119,"Madison County, Nebraska",B01003_001,35080,NA
31121,"Merrick County, Nebraska",B01003_001,7798,NA
31123,"Morrill County, Nebraska",B01003_001,4781,NA
31125,"Nance County, Nebraska",B01003_001,3544,NA
31127,"Nemaha County, Nebraska",B01003_001,6973,NA
31129,"Nuckolls County, Nebraska",B01003_001,4244,NA
31131,"Otoe County, Nebraska",B01003_001,15949,NA
31133,"Pawnee County, Nebraska",B01003_001,2649,NA
31135,"Perkins County, Nebraska",B01003_001,2901,NA
31137,"Phelps County, Nebraska",B01003_001,9100,NA
31139,"Pierce County, Nebraska",B01003_001,7144,NA
31141,"Platte County, Nebraska",B01003_001,33174,NA
31143,"Polk County, Nebraska",B01003_001,5225,NA
31145,"Red Willow County, Nebraska",B01003_001,10768,NA
31147,"Richardson County, Nebraska",B01003_001,7961,NA
31149,"Rock County, Nebraska",B01003_001,1414,85
31151,"Saline County, Nebraska",B01003_001,14270,NA
31153,"Sarpy County, Nebraska",B01003_001,181232,NA
31155,"Saunders County, Nebraska",B01003_001,21165,NA
31157,"Scotts Bluff County, Nebraska",B01003_001,36074,NA
31159,"Seward County, Nebraska",B01003_001,17171,NA
31161,"Sheridan County, Nebraska",B01003_001,5231,NA
31163,"Sherman County, Nebraska",B01003_001,3033,NA
31165,"Sioux County, Nebraska",B01003_001,1219,68
31167,"Stanton County, Nebraska",B01003_001,5957,NA
31169,"Thayer County, Nebraska",B01003_001,5057,NA
31171,"Thomas County, Nebraska",B01003_001,645,74
31173,"Thurston County, Nebraska",B01003_001,7181,NA
31175,"Valley County, Nebraska",B01003_001,4206,56
31177,"Washington County, Nebraska",B01003_001,20361,NA
31179,"Wayne County, Nebraska",B01003_001,9332,NA
31181,"Webster County, Nebraska",B01003_001,3537,NA
31183,"Wheeler County, Nebraska",B01003_001,783,99
31185,"York County, Nebraska",B01003_001,13745,NA
32001,"Churchill County, Nevada",B01003_001,24259,NA
32003,"Clark County, Nevada",B01003_001,2182004,NA
32005,"Douglas County, Nevada",B01003_001,48132,NA
32007,"Elko County, Nevada",B01003_001,52297,NA
32009,"Esmeralda County, Nevada",B01003_001,969,151
32011,"Eureka County, Nevada",B01003_001,1859,151
32013,"Humboldt County, Nevada",B01003_001,16828,NA
32015,"Lander County, Nevada",B01003_001,5643,NA
32017,"Lincoln County, Nevada",B01003_001,5180,NA
32019,"Lyon County, Nevada",B01003_001,54380,NA
32021,"Mineral County, Nevada",B01003_001,4460,NA
32023,"Nye County, Nevada",B01003_001,44380,NA
32027,"Pershing County, Nevada",B01003_001,6615,NA
32029,"Storey County, Nevada",B01003_001,3988,NA
32031,"Washoe County, Nevada",B01003_001,456936,NA
32033,"White Pine County, Nevada",B01003_001,9679,NA
32510,"Carson City, Nevada",B01003_001,54773,NA
33001,"Belknap County, New Hampshire",B01003_001,60887,NA
33003,"Carroll County, New Hampshire",B01003_001,48138,NA
33005,"Cheshire County, New Hampshire",B01003_001,76042,NA
33007,"Coos County, New Hampshire",B01003_001,31741,NA
33009,"Grafton County, New Hampshire",B01003_001,89777,NA
33011,"Hillsborough County, New Hampshire",B01003_001,413035,NA
33013,"Merrimack County, New Hampshire",B01003_001,149917,NA
33015,"Rockingham County, New Hampshire",B01003_001,306359,NA
33017,"Strafford County, New Hampshire",B01003_001,129124,NA
33019,"Sullivan County, New Hampshire",B01003_001,43104,NA
34001,"Atlantic County, New Jersey",B01003_001,266105,NA
34003,"Bergen County, New Jersey",B01003_001,930390,NA
34005,"Burlington County, New Jersey",B01003_001,445702,NA
34007,"Camden County, New Jersey",B01003_001,506738,NA
34009,"Cape May County, New Jersey",B01003_001,93086,NA
34011,"Cumberland County, New Jersey",B01003_001,151906,NA
34013,"Essex County, New Jersey",B01003_001,795404,NA
34015,"Gloucester County, New Jersey",B01003_001,291165,NA
34017,"Hudson County, New Jersey",B01003_001,670046,NA
34019,"Hunterdon County, New Jersey",B01003_001,124823,NA
34021,"Mercer County, New Jersey",B01003_001,367922,NA
34023,"Middlesex County, New Jersey",B01003_001,825920,NA
34025,"Monmouth County, New Jersey",B01003_001,621659,NA
34027,"Morris County, New Jersey",B01003_001,493379,NA
34029,"Ocean County, New Jersey",B01003_001,596415,NA
34031,"Passaic County, New Jersey",B01003_001,503637,NA
34033,"Salem County, New Jersey",B01003_001,62990,NA
34035,"Somerset County, New Jersey",B01003_001,329838,NA
34037,"Sussex County, New Jersey",B01003_001,141483,NA
34039,"Union County, New Jersey",B01003_001,554033,NA
34041,"Warren County, New Jersey",B01003_001,105862,NA
35001,"Bernalillo County, New Mexico",B01003_001,677858,NA
35003,"Catron County, New Mexico",B01003_001,3526,NA
35005,"Chaves County, New Mexico",B01003_001,65144,NA
35006,"Cibola County, New Mexico",B01003_001,26891,NA
35007,"Colfax County, New Mexico",B01003_001,12168,NA
35009,"Curry County, New Mexico",B01003_001,49732,NA
35011,"De Baca County, New Mexico",B01003_001,2040,75
35013,"Doña Ana County, New Mexico",B01003_001,216069,NA
35015,"Eddy County, New Mexico",B01003_001,57732,NA
35017,"Grant County, New Mexico",B01003_001,27669,NA
35019,"Guadalupe County, New Mexico",B01003_001,4353,NA
35021,"Harding County, New Mexico",B01003_001,441,75
35023,"Hidalgo County, New Mexico",B01003_001,4297,NA
35025,"Lea County, New Mexico",B01003_001,70277,NA
35027,"Lincoln County, New Mexico",B01003_001,19461,NA
35028,"Los Alamos County, New Mexico",B01003_001,18625,NA
35029,"Luna County, New Mexico",B01003_001,24083,NA
35031,"McKinley County, New Mexico",B01003_001,72438,NA
35033,"Mora County, New Mexico",B01003_001,4536,NA
35035,"Otero County, New Mexico",B01003_001,66137,NA
35037,"Quay County, New Mexico",B01003_001,8326,NA
35039,"Rio Arriba County, New Mexico",B01003_001,39159,NA
35041,"Roosevelt County, New Mexico",B01003_001,18888,NA
35043,"Sandoval County, New Mexico",B01003_001,142704,NA
35045,"San Juan County, New Mexico",B01003_001,126515,NA
35047,"San Miguel County, New Mexico",B01003_001,27738,NA
35049,"Santa Fe County, New Mexico",B01003_001,149293,NA
35051,"Sierra County, New Mexico",B01003_001,11031,NA
35053,"Socorro County, New Mexico",B01003_001,16858,NA
35055,"Taos County, New Mexico",B01003_001,32786,NA
35057,"Torrance County, New Mexico",B01003_001,15519,NA
35059,"Union County, New Mexico",B01003_001,4133,NA
35061,"Valencia County, New Mexico",B01003_001,76027,NA
36001,"Albany County, New York",B01003_001,306968,NA
36003,"Allegany County, New York",B01003_001,46688,NA
36005,"Bronx County, New York",B01003_001,1435068,NA
36007,"Broome County, New York",B01003_001,193188,NA
36009,"Cattaraugus County, New York",B01003_001,77121,NA
36011,"Cayuga County, New York",B01003_001,77425,NA
36013,"Chautauqua County, New York",B01003_001,128496,NA
36015,"Chemung County, New York",B01003_001,84895,NA
36017,"Chenango County, New York",B01003_001,47909,NA
36019,"Clinton County, New York",B01003_001,80583,NA
36021,"Columbia County, New York",B01003_001,60371,NA
36023,"Cortland County, New York",B01003_001,47865,NA
36025,"Delaware County, New York",B01003_001,44995,NA
36027,"Dutchess County, New York",B01003_001,293754,NA
36029,"Erie County, New York",B01003_001,919355,NA
36031,"Essex County, New York",B01003_001,37459,NA
36033,"Franklin County, New York",B01003_001,50477,NA
36035,"Fulton County, New York",B01003_001,53646,NA
36037,"Genesee County, New York",B01003_001,57808,NA
36039,"Greene County, New York",B01003_001,47424,NA
36041,"Hamilton County, New York",B01003_001,4515,NA
36043,"Herkimer County, New York",B01003_001,62057,NA
36045,"Jefferson County, New York",B01003_001,112842,NA
36047,"Kings County, New York",B01003_001,2589974,NA
36049,"Lewis County, New York",B01003_001,26572,NA
36051,"Livingston County, New York",B01003_001,63591,NA
36053,"Madison County, New York",B01003_001,71205,NA
36055,"Monroe County, New York",B01003_001,743341,NA
36057,"Montgomery County, New York",B01003_001,49302,NA
36059,"Nassau County, New York",B01003_001,1356509,NA
36061,"New York County, New York",B01003_001,1631993,NA
36063,"Niagara County, New York",B01003_001,210820,NA
36065,"Oneida County, New York",B01003_001,229959,NA
36067,"Onondaga County, New York",B01003_001,462872,NA
36069,"Ontario County, New York",B01003_001,109511,NA
36071,"Orange County, New York",B01003_001,380085,NA
36073,"Orleans County, New York",B01003_001,40904,NA
36075,"Oswego County, New York",B01003_001,118339,NA
36077,"Otsego County, New York",B01003_001,59972,NA
36079,"Putnam County, New York",B01003_001,98787,NA
36081,"Queens County, New York",B01003_001,2287388,NA
36083,"Rensselaer County, New York",B01003_001,159185,NA
36085,"Richmond County, New York",B01003_001,474893,NA
36087,"Rockland County, New York",B01003_001,324422,NA
36089,"St. Lawrence County, New York",B01003_001,108913,NA
36091,"Saratoga County, New York",B01003_001,228502,NA
36093,"Schenectady County, New York",B01003_001,154859,NA
36095,"Schoharie County, New York",B01003_001,31222,NA
36097,"Schuyler County, New York",B01003_001,17920,NA
36099,"Seneca County, New York",B01003_001,34390,NA
36101,"Steuben County, New York",B01003_001,96422,NA
36103,"Suffolk County, New York",B01003_001,1483832,NA
36105,"Sullivan County, New York",B01003_001,75116,NA
36107,"Tioga County, New York",B01003_001,48686,NA
36109,"Tompkins County, New York",B01003_001,102642,NA
36111,"Ulster County, New York",B01003_001,178665,NA
36113,"Warren County, New York",B01003_001,64276,NA
36115,"Washington County, New York",B01003_001,61616,NA
36117,"Wayne County, New York",B01003_001,90519,NA
36119,"Westchester County, New York",B01003_001,968890,NA
36121,"Wyoming County, New York",B01003_001,40305,NA
36123,"Yates County, New York",B01003_001,25011,NA
37001,"Alamance County, North Carolina",B01003_001,163324,NA
37003,"Alexander County, North Carolina",B01003_001,37213,NA
37005,"Alleghany County, North Carolina",B01003_001,11008,NA
37007,"Anson County, North Carolina",B01003_001,24902,NA
37009,"Ashe County, North Carolina",B01003_001,26863,NA
37011,"Avery County, North Carolina",B01003_001,17506,NA
37013,"Beaufort County, North Carolina",B01003_001,47168,NA
37015,"Bertie County, North Carolina",B01003_001,19380,NA
37017,"Bladen County, North Carolina",B01003_001,33407,NA
37019,"Brunswick County, North Carolina",B01003_001,131815,NA
37021,"Buncombe County, North Carolina",B01003_001,256886,NA
37023,"Burke County, North Carolina",B01003_001,89968,NA
37025,"Cabarrus County, North Carolina",B01003_001,206615,NA
37027,"Caldwell County, North Carolina",B01003_001,81884,NA
37029,"Camden County, North Carolina",B01003_001,10551,NA
37031,"Carteret County, North Carolina",B01003_001,69070,NA
37033,"Caswell County, North Carolina",B01003_001,22684,NA
37035,"Catawba County, North Carolina",B01003_001,157613,NA
37037,"Chatham County, North Carolina",B01003_001,71338,NA
37039,"Cherokee County, North Carolina",B01003_001,27969,NA
37041,"Chowan County, North Carolina",B01003_001,14097,NA
37043,"Clay County, North Carolina",B01003_001,10946,NA
37045,"Cleveland County, North Carolina",B01003_001,97282,NA
37047,"Columbus County, North Carolina",B01003_001,56068,NA
37049,"Craven County, North Carolina",B01003_001,102491,NA
37051,"Cumberland County, North Carolina",B01003_001,332861,NA
37053,"Currituck County, North Carolina",B01003_001,26363,NA
37055,"Dare County, North Carolina",B01003_001,36222,NA
37057,"Davidson County, North Carolina",B01003_001,165381,NA
37059,"Davie County, North Carolina",B01003_001,42257,NA
37061,"Duplin County, North Carolina",B01003_001,58967,NA
37063,"Durham County, North Carolina",B01003_001,311848,NA
37065,"Edgecombe County, North Carolina",B01003_001,52648,NA
37067,"Forsyth County, North Carolina",B01003_001,375195,NA
37069,"Franklin County, North Carolina",B01003_001,66362,NA
37071,"Gaston County, North Carolina",B01003_001,219271,NA
37073,"Gates County, North Carolina",B01003_001,11548,NA
37075,"Graham County, North Carolina",B01003_001,8509,NA
37077,"Granville County, North Carolina",B01003_001,59328,NA
37079,"Greene County, North Carolina",B01003_001,21033,NA
37081,"Guilford County, North Carolina",B01003_001,527868,NA
37083,"Halifax County, North Carolina",B01003_001,51190,NA
37085,"Harnett County, North Carolina",B01003_001,132283,NA
37087,"Haywood County, North Carolina",B01003_001,61053,NA
37089,"Henderson County, North Carolina",B01003_001,114913,NA
37091,"Hertford County, North Carolina",B01003_001,24012,NA
37093,"Hoke County, North Carolina",B01003_001,53957,NA
37095,"Hyde County, North Carolina",B01003_001,5213,NA
37097,"Iredell County, North Carolina",B01003_001,175538,NA
37099,"Jackson County, North Carolina",B01003_001,42938,NA
37101,"Johnston County, North Carolina",B01003_001,196870,NA
37103,"Jones County, North Carolina",B01003_001,9594,NA
37105,"Lee County, North Carolina",B01003_001,60481,NA
37107,"Lenoir County, North Carolina",B01003_001,56756,NA
37109,"Lincoln County, North Carolina",B01003_001,82919,NA
37111,"McDowell County, North Carolina",B01003_001,45227,NA
37113,"Macon County, North Carolina",B01003_001,34813,NA
37115,"Madison County, North Carolina",B01003_001,21499,NA
37117,"Martin County, North Carolina",B01003_001,22849,NA
37119,"Mecklenburg County, North Carolina",B01003_001,1074475,NA
37121,"Mitchell County, North Carolina",B01003_001,15004,NA
37123,"Montgomery County, North Carolina",B01003_001,27252,NA
37125,"Moore County, North Carolina",B01003_001,97294,NA
37127,"Nash County, North Carolina",B01003_001,94030,NA
37129,"New Hanover County, North Carolina",B01003_001,227938,NA
37131,"Northampton County, North Carolina",B01003_001,19946,NA
37133,"Onslow County, North Carolina",B01003_001,195069,NA
37135,"Orange County, North Carolina",B01003_001,144836,NA
37137,"Pamlico County, North Carolina",B01003_001,12701,NA
37139,"Pasquotank County, North Carolina",B01003_001,39514,NA
37141,"Pender County, North Carolina",B01003_001,60399,NA
37143,"Perquimans County, North Carolina",B01003_001,13430,NA
37145,"Person County, North Carolina",B01003_001,39345,NA
37147,"Pitt County, North Carolina",B01003_001,178433,NA
37149,"Polk County, North Carolina",B01003_001,20557,NA
37151,"Randolph County, North Carolina",B01003_001,143118,NA
37153,"Richmond County, North Carolina",B01003_001,44997,NA
37155,"Robeson County, North Carolina",B01003_001,132596,NA
37157,"Rockingham County, North Carolina",B01003_001,91077,NA
37159,"Rowan County, North Carolina",B01003_001,140296,NA
37161,"Rutherford County, North Carolina",B01003_001,66599,NA
37163,"Sampson County, North Carolina",B01003_001,63385,NA
37165,"Scotland County, North Carolina",B01003_001,35076,NA
37167,"Stanly County, North Carolina",B01003_001,61588,NA
37169,"Stokes County, North Carolina",B01003_001,45781,NA
37171,"Surry County, North Carolina",B01003_001,71971,NA
37173,"Swain County, North Carolina",B01003_001,14260,NA
37175,"Transylvania County, North Carolina",B01003_001,33775,NA
37177,"Tyrrell County, North Carolina",B01003_001,4095,NA
37179,"Union County, North Carolina",B01003_001,231053,NA
37181,"Vance County, North Carolina",B01003_001,44479,NA
37183,"Wake County, North Carolina",B01003_001,1069079,NA
37185,"Warren County, North Carolina",B01003_001,19898,NA
37187,"Washington County, North Carolina",B01003_001,11922,NA
37189,"Watauga County, North Carolina",B01003_001,54925,NA
37191,"Wayne County, North Carolina",B01003_001,123603,NA
37193,"Wilkes County, North Carolina",B01003_001,68469,NA
37195,"Wilson County, North Carolina",B01003_001,81435,NA
37197,"Yadkin County, North Carolina",B01003_001,37602,NA
37199,"Yancey County, North Carolina",B01003_001,17760,NA
38001,"Adams County, North Dakota",B01003_001,2311,NA
38003,"Barnes County, North Dakota",B01003_001,10706,NA
38005,"Benson County, North Dakota",B01003_001,6873,NA
38007,"Billings County, North Dakota",B01003_001,922,84
38009,"Bottineau County, North Dakota",B01003_001,6502,NA
38011,"Bowman County, North Dakota",B01003_001,3148,NA
38013,"Burke County, North Dakota",B01003_001,2182,NA
38015,"Burleigh County, North Dakota",B01003_001,94793,NA
38017,"Cass County, North Dakota",B01003_001,176975,NA
38019,"Cavalier County, North Dakota",B01003_001,3803,NA
38021,"Dickey County, North Dakota",B01003_001,4938,NA
38023,"Divide County, North Dakota",B01003_001,2335,NA
38025,"Dunn County, North Dakota",B01003_001,4395,NA
38027,"Eddy County, North Dakota",B01003_001,2301,NA
38029,"Emmons County, North Dakota",B01003_001,3310,NA
38031,"Foster County, North Dakota",B01003_001,3260,NA
38033,"Golden Valley County, North Dakota",B01003_001,1845,100
38035,"Grand Forks County, North Dakota",B01003_001,70224,NA
38037,"Grant County, North Dakota",B01003_001,2353,NA
38039,"Griggs County, North Dakota",B01003_001,2409,114
38041,"Hettinger County, North Dakota",B01003_001,2547,NA
38043,"Kidder County, North Dakota",B01003_001,2466,NA
38045,"LaMoure County, North Dakota",B01003_001,4125,125
38047,"Logan County, North Dakota",B01003_001,1872,125
38049,"McHenry County, North Dakota",B01003_001,5878,NA
38051,"McIntosh County, North Dakota",B01003_001,2597,NA
38053,"McKenzie County, North Dakota",B01003_001,13334,NA
38055,"McLean County, North Dakota",B01003_001,9584,NA
38057,"Mercer County, North Dakota",B01003_001,8462,NA
38059,"Morton County, North Dakota",B01003_001,30868,NA
38061,"Mountrail County, North Dakota",B01003_001,10321,NA
38063,"Nelson County, North Dakota",B01003_001,2894,NA
38065,"Oliver County, North Dakota",B01003_001,1842,105
38067,"Pembina County, North Dakota",B01003_001,6947,NA
38069,"Pierce County, North Dakota",B01003_001,4126,NA
38071,"Ramsey County, North Dakota",B01003_001,11583,NA
38073,"Ransom County, North Dakota",B01003_001,5314,NA
38075,"Renville County, North Dakota",B01003_001,2442,NA
38077,"Richland County, North Dakota",B01003_001,16254,NA
38079,"Rolette County, North Dakota",B01003_001,14511,NA
38081,"Sargent County, North Dakota",B01003_001,3872,NA
38083,"Sheridan County, North Dakota",B01003_001,1409,105
38085,"Sioux County, North Dakota",B01003_001,4373,NA
38087,"Slope County, North Dakota",B01003_001,742,83
38089,"Stark County, North Dakota",B01003_001,31081,NA
38091,"Steele County, North Dakota",B01003_001,1744,114
38093,"Stutsman County, North Dakota",B01003_001,20965,NA
38095,"Towner County, North Dakota",B01003_001,2224,NA
38097,"Traill County, North Dakota",B01003_001,8008,NA
